date,state,population,cases,deaths
3/17/20,Vermont,623989,0,0
3/17/20,Virginia,8535519,18,0
3/17/20,Washington,7614893,176,7
3/17/20,West Virginia,1792147,0,0
3/17/20,Wisconsin,5822434,25,0
3/17/20,Wyoming,578759,9,0
3/18/20,Alabama,4903185,12,0
3/18/20,Alaska,731545,2,0
3/18/20,Arizona,7278717,7,0
3/18/20,Arkansas,3017804,1,0
3/18/20,California,39512223,131,4
3/18/20,Colorado,5758736,33,0
3/18/20,Connecticut,3565287,28,1
3/18/20,Delaware,973764,3,0
3/18/20,District of Columbia,705749,9,0
3/18/20,Florida,21477737,116,2
3/18/20,Georgia,10617423,51,2
3/18/20,Hawaii,1415872,5,0
3/18/20,Idaho,1787065,1,0
3/18/20,Illinois,12671821,111,0
3/18/20,Indiana,6732219,8,0
3/18/20,Iowa,3155070,15,0
3/18/20,Kansas,2913314,4,0
3/18/20,Kentucky,4467673,2,0
3/18/20,Louisiana,4648794,61,2
3/18/20,Maine,1344212,9,0
3/18/20,Maryland,6045680,25,0
3/18/20,Massachusetts,6892503,35,0
3/18/20,Michigan,9986857,69,1
3/18/20,Minnesota,5639632,18,0
3/18/20,Mississippi,2976149,13,0
3/18/20,Missouri,6137428,7,1
3/18/20,Montana,1068778,2,0
3/18/20,Nebraska,1934408,1,0
3/18/20,Nevada,3080156,0,0
3/18/20,New Hampshire,1359711,11,0
3/18/20,New Jersey,8882190,147,2
3/18/20,New Mexico,2096829,5,0
3/18/20,New York,26161672,1460,25
3/18/20,North Carolina,10488084,28,0
3/18/20,North Dakota,762062,3,0
3/18/20,Ohio,11689100,22,0
3/18/20,Oklahoma,3956971,0,0
3/18/20,Oregon,4217737,9,2
3/18/20,Pennsylvania,12801989,43,1
3/18/20,Rhode Island,1059361,10,0
3/18/20,South Carolina,5148714,13,0
3/18/20,South Dakota,884659,0,0
3/18/20,Tennessee,6829174,26,0
3/18/20,Texas,28995881,86,2
3/18/20,Utah,3205958,12,0
3/18/20,Vermont,623989,1,0
3/18/20,Virginia,8535519,12,0
3/18/20,Washington,7614893,67,12
3/18/20,West Virginia,1792147,1,0
3/18/20,Wisconsin,5822434,38,0
3/18/20,Wyoming,578759,5,0
3/19/20,Alabama,4903185,27,0
3/19/20,Alaska,731545,3,0
3/19/20,Arizona,7278717,18,0
3/19/20,Arkansas,3017804,0,0
3/19/20,California,39512223,178,2
3/19/20,Colorado,5758736,62,2
3/19/20,Connecticut,3565287,61,2
3/19/20,Delaware,973764,11,0
3/19/20,District of Columbia,705749,9,0
3/19/20,Florida,21477737,126,2
3/19/20,Georgia,10617423,85,0
3/19/20,Hawaii,1415872,0,0
3/19/20,Idaho,1787065,14,0
3/19/20,Illinois,12671821,144,3
3/19/20,Indiana,6732219,22,0
3/19/20,Iowa,3155070,6,0
3/19/20,Kansas,2913314,13,0
3/19/20,Kentucky,4467673,3,1
3/19/20,Louisiana,4648794,87,4
3/19/20,Maine,1344212,4,0
3/19/20,Maryland,6045680,22,1
3/19/20,Massachusetts,6892503,63,0
3/19/20,Michigan,9986857,145,0
3/19/20,Minnesota,5639632,12,0
3/19/20,Mississippi,2976149,16,1
3/19/20,Missouri,6137428,13,0
3/19/20,Montana,1068778,0,0
3/19/20,Nebraska,1934408,5,0
3/19/20,Nevada,3080156,29,0
3/19/20,New Hampshire,1359711,0,0
3/19/20,New Jersey,8882190,236,0
3/19/20,New Mexico,2096829,7,0
3/19/20,New York,26161672,2648,28
3/19/20,North Carolina,10488084,44,0
3/19/20,North Dakota,762062,13,0
3/19/20,Ohio,11689100,30,0
3/19/20,Oklahoma,3956971,27,1
3/19/20,Oregon,4217737,13,0
3/19/20,Pennsylvania,12801989,51,0
3/19/20,Rhode Island,1059361,11,0
3/19/20,South Carolina,5148714,20,0
3/19/20,South Dakota,884659,3,0
3/19/20,Tennessee,6829174,32,0
3/19/20,Texas,28995881,107,2
3/19/20,Utah,3205958,15,0
3/19/20,Vermont,623989,0,1
3/19/20,Virginia,8535519,23,0
3/19/20,Washington,7614893,201,6
3/19/20,West Virginia,1792147,1,0
3/19/20,Wisconsin,5822434,48,4
3/19/20,Wyoming,578759,2,0
3/20/20,Alabama,4903185,28,0
3/20/20,Alaska,731545,3,0
3/20/20,Arizona,7278717,23,0
3/20/20,Arkansas,3017804,0,0
3/20/20,California,39512223,234,6
3/20/20,Colorado,5758736,86,0
3/20/20,Connecticut,3565287,37,1
3/20/20,Delaware,973764,9,0
3/20/20,District of Columbia,705749,31,1
3/20/20,Florida,21477737,132,0
3/20/20,Georgia,10617423,175,7
3/20/20,Hawaii,1415872,21,0
3/20/20,Idaho,1787065,13,0
3/20/20,Illinois,12671821,2,0
3/20/20,Indiana,6732219,26,1
3/20/20,Iowa,3155070,1,0
3/20/20,Kansas,2913314,13,0
3/20/20,Kentucky,4467673,33,0
3/20/20,Louisiana,4648794,186,4
3/20/20,Maine,1344212,15,0
3/20/20,Maryland,6045680,42,1
3/20/20,Massachusetts,6892503,79,1
3/20/20,Michigan,9986857,167,1
3/20/20,Minnesota,5639632,24,0
3/20/20,Mississippi,2976149,30,0
3/20/20,Missouri,6137428,26,2
3/20/20,Montana,1068778,9,0
3/20/20,Nebraska,1934408,4,0
3/20/20,Nevada,3080156,59,1
3/20/20,New Hampshire,1359711,11,0
3/20/20,New Jersey,8882190,165,0
3/20/20,New Mexico,2096829,7,0
3/20/20,New York,26161672,2268,55
3/20/20,North Carolina,10488084,53,0
3/20/20,North Dakota,762062,7,0
3/20/20,Ohio,11689100,54,3
3/20/20,Oklahoma,3956971,5,0
3/20/20,Oregon,4217737,26,0
3/20/20,Pennsylvania,12801989,105,0
3/20/20,Rhode Island,1059361,0,0
3/20/20,South Carolina,5148714,46,2
3/20/20,South Dakota,884659,0,0
3/20/20,Tennessee,6829174,48,1
3/20/20,Texas,28995881,123,-1
3/20/20,Utah,3205958,32,0
3/20/20,Vermont,623989,5,1
3/20/20,Virginia,8535519,21,0
3/20/20,Washington,7614893,171,10
3/20/20,West Virginia,1792147,6,0
3/20/20,Wisconsin,5822434,60,-1
3/20/20,Wyoming,578759,3,0
3/21/20,Alabama,4903185,25,0
3/21/20,Alaska,731545,2,0
3/21/20,Arizona,7278717,36,1
3/21/20,Arkansas,3017804,0,0
3/21/20,California,39512223,169,1
3/21/20,Colorado,5758736,110,1
3/21/20,Connecticut,3565287,0,0
3/21/20,Delaware,973764,6,0
3/21/20,District of Columbia,705749,27,-1
3/21/20,Florida,21477737,198,4
3/21/20,Georgia,10617423,61,4
3/21/20,Hawaii,1415872,0,0
3/21/20,Idaho,1787065,6,0
3/21/20,Illinois,12671821,332,1
3/21/20,Indiana,6732219,42,1
3/21/20,Iowa,3155070,24,0
3/21/20,Kansas,2913314,9,1
3/21/20,Kentucky,4467673,0,1
3/21/20,Louisiana,4648794,224,6
3/21/20,Maine,1344212,13,0
3/21/20,Maryland,6045680,44,0
3/21/20,Massachusetts,6892503,108,0
3/21/20,Michigan,9986857,154,3
3/21/20,Minnesota,5639632,21,1
3/21/20,Mississippi,2976149,18,0
3/21/20,Missouri,6137428,17,0
3/21/20,Montana,1068778,7,0
3/21/20,Nebraska,1934408,5,0
3/21/20,Nevada,3080156,8,0
3/21/20,New Hampshire,1359711,13,0
3/21/20,New Jersey,8882190,389,11
3/21/20,New Mexico,2096829,13,0
3/21/20,New York,26161672,3773,52
3/21/20,North Carolina,10488084,67,0
3/21/20,North Dakota,762062,2,0
3/21/20,Ohio,11689100,74,0
3/21/20,Oklahoma,3956971,4,0
3/21/20,Oregon,4217737,23,1
3/21/20,Pennsylvania,12801989,88,1
3/21/20,Rhode Island,1059361,10,0
3/21/20,South Carolina,5148714,48,0
3/21/20,South Dakota,884659,0,0
3/21/20,Tennessee,6829174,124,0
3/21/20,Texas,28995881,113,1
3/21/20,Utah,3205958,23,0
3/21/20,Vermont,623989,31,0
3/21/20,Virginia,8535519,34,1
3/21/20,Washington,7614893,253,11
3/21/20,West Virginia,1792147,4,0
3/21/20,Wisconsin,5822434,63,1
3/21/20,Wyoming,578759,2,0
3/22/20,Alabama,4903185,26,0
3/22/20,Alaska,731545,5,0
3/22/20,Arizona,7278717,48,1
3/22/20,Arkansas,3017804,40,0
3/22/20,California,39512223,239,5
3/22/20,Colorado,5758736,120,1
3/22/20,Connecticut,3565287,133,4
3/22/20,Delaware,973764,11,0
3/22/20,District of Columbia,705749,4,2
3/22/20,Florida,21477737,241,0
3/22/20,Georgia,10617423,67,1
3/22/20,Hawaii,1415872,17,0
3/22/20,Idaho,1787065,0,0
3/22/20,Illinois,12671821,297,1
3/22/20,Indiana,6732219,76,2
3/22/20,Iowa,3155070,21,0
3/22/20,Kansas,2913314,8,0
3/22/20,Kentucky,4467673,0,0
3/22/20,Louisiana,4648794,33,0
3/22/20,Maine,1344212,14,0
3/22/20,Maryland,6045680,51,1
3/22/20,Massachusetts,6892503,113,1
3/22/20,Michigan,9986857,506,6
3/22/20,Minnesota,5639632,33,0
3/22/20,Mississippi,2976149,109,0
3/22/20,Missouri,6137428,32,0
3/22/20,Montana,1068778,7,0
3/22/20,Nebraska,1934408,13,0
3/22/20,Nevada,3080156,3,0
3/22/20,New Hampshire,1359711,12,0
3/22/20,New Jersey,8882190,506,0
3/22/20,New Mexico,2096829,2,0
3/22/20,New York,26161672,4050,54
3/22/20,North Carolina,10488084,49,0
3/22/20,North Dakota,762062,0,0
3/22/20,Ohio,11689100,109,0
3/22/20,Oklahoma,3956971,14,1
3/22/20,Oregon,4217737,24,1
3/22/20,Pennsylvania,12801989,110,2
3/22/20,Rhode Island,1059361,21,0
3/22/20,South Carolina,5148714,22,0
3/22/20,South Dakota,884659,7,0
3/22/20,Tennessee,6829174,89,1
3/22/20,Texas,28995881,104,2
3/22/20,Utah,3205958,44,1
3/22/20,Vermont,623989,3,0
3/22/20,Virginia,8535519,63,3
3/22/20,Washington,7614893,186,3
3/22/20,West Virginia,1792147,4,0
3/22/20,Wisconsin,5822434,99,0
3/22/20,Wyoming,578759,3,0
3/23/20,Alabama,4903185,39,0
3/23/20,Alaska,731545,12,0
3/23/20,Arizona,7278717,83,0
3/23/20,Arkansas,3017804,145,0
3/23/20,California,39512223,462,9
3/23/20,Colorado,5758736,124,0
3/23/20,Connecticut,3565287,88,2
3/23/20,Delaware,973764,12,0
3/23/20,District of Columbia,705749,18,0
3/23/20,Florida,21477737,224,4
3/23/20,Georgia,10617423,142,0
3/23/20,Hawaii,1415872,3,0
3/23/20,Idaho,1787065,26,0
3/23/20,Illinois,12671821,175,6
3/23/20,Indiana,6732219,10,1
3/23/20,Iowa,3155070,15,0
3/23/20,Kansas,2913314,19,0
3/23/20,Kentucky,4467673,44,1
3/23/20,Louisiana,4648794,374,15
3/23/20,Maine,1344212,21,0
3/23/20,Maryland,6045680,46,0
3/23/20,Massachusetts,6892503,108,0
3/23/20,Michigan,9986857,319,6
3/23/20,Minnesota,5639632,66,0
3/23/20,Mississippi,2976149,42,0
3/23/20,Missouri,6137428,95,1
3/23/20,Montana,1068778,0,0
3/23/20,Nebraska,1934408,0,0
3/23/20,Nevada,3080156,2,2
3/23/20,New Hampshire,1359711,5,1
3/23/20,New Jersey,8882190,732,2
3/23/20,New Mexico,2096829,26,0
3/23/20,New York,26161672,5000,102
3/23/20,North Carolina,10488084,48,0
3/23/20,North Dakota,762062,2,0
3/23/20,Ohio,11689100,87,3
3/23/20,Oklahoma,3956971,14,0
3/23/20,Oregon,4217737,30,0
3/23/20,Pennsylvania,12801989,189,2
3/23/20,Rhode Island,1059361,26,0
3/23/20,South Carolina,5148714,102,2
3/23/20,South Dakota,884659,7,0
3/23/20,Tennessee,6829174,78,0
3/23/20,Texas,28995881,115,2
3/23/20,Utah,3205958,74,0
3/23/20,Vermont,623989,23,0
3/23/20,Virginia,8535519,34,0
3/23/20,Washington,7614893,243,12
3/23/20,West Virginia,1792147,0,0
3/23/20,Wisconsin,5822434,44,1
3/23/20,Wyoming,578759,0,0
3/24/20,Alabama,4903185,46,0
3/24/20,Alaska,731545,4,0
3/24/20,Arizona,7278717,91,1
3/24/20,Arkansas,3017804,17,1
3/24/20,California,39512223,429,11
3/24/20,Colorado,5758736,176,1
3/24/20,Connecticut,3565287,203,2
3/24/20,Delaware,973764,36,0
3/24/20,District of Columbia,705749,21,0
3/24/20,Florida,21477737,185,0
3/24/20,Georgia,10617423,218,0
3/24/20,Hawaii,1415872,14,1
3/24/20,Idaho,1787065,13,0
3/24/20,Illinois,12671821,315,0
3/24/20,Indiana,6732219,154,5
3/24/20,Iowa,3155070,17,0
3/24/20,Kansas,2913314,16,0
3/24/20,Kentucky,4467673,8,0
3/24/20,Louisiana,4648794,215,10
3/24/20,Maine,1344212,16,0
3/24/20,Maryland,6045680,59,1
3/24/20,Massachusetts,6892503,349,0
3/24/20,Michigan,9986857,486,13
3/24/20,Minnesota,5639632,28,0
3/24/20,Mississippi,2976149,71,0
3/24/20,Missouri,6137428,60,4
3/24/20,Montana,1068778,12,0
3/24/20,Nebraska,1934408,15,0
3/24/20,Nevada,3080156,107,0
3/24/20,New Hampshire,1359711,23,0
3/24/20,New Jersey,8882190,605,0
3/24/20,New Mexico,2096829,17,0
3/24/20,New York,26161672,4904,124
3/24/20,North Carolina,10488084,142,0
3/24/20,North Dakota,762062,6,0
3/24/20,Ohio,11689100,124,2
3/24/20,Oklahoma,3956971,25,1
3/24/20,Oregon,4217737,19,3
3/24/20,Pennsylvania,12801989,248,2
3/24/20,Rhode Island,1059361,0,0
3/24/20,South Carolina,5148714,44,0
3/24/20,South Dakota,884659,2,0
3/24/20,Tennessee,6829174,168,0
3/24/20,Texas,28995881,197,3
3/24/20,Utah,3205958,40,0
3/24/20,Vermont,623989,20,3
3/24/20,Virginia,8535519,39,3
3/24/20,Washington,7614893,140,7
3/24/20,West Virginia,1792147,6,0
3/24/20,Wisconsin,5822434,56,0
3/24/20,Wyoming,578759,3,0
3/25/20,Alabama,4903185,139,1
3/25/20,Alaska,731545,7,0
3/25/20,Arizona,7278717,75,1
3/25/20,Arkansas,3017804,54,0
3/25/20,California,39512223,467,15
3/25/20,Colorado,5758736,175,12
3/25/20,Connecticut,3565287,257,7
3/25/20,Delaware,973764,15,0
3/25/20,District of Columbia,705749,46,0
3/25/20,Florida,21477737,270,6
3/25/20,Georgia,10617423,156,1
3/25/20,Hawaii,1415872,0,-1
3/25/20,Idaho,1787065,10,0
3/25/20,Illinois,12671821,326,7
3/25/20,Indiana,6732219,109,2
3/25/20,Iowa,3155070,24,1
3/25/20,Kansas,2913314,34,1
3/25/20,Kentucky,4467673,27,1
3/25/20,Louisiana,4648794,408,19
3/25/20,Maine,1344212,22,0
3/25/20,Maryland,6045680,76,0
3/25/20,Massachusetts,6892503,604,4
3/25/20,Michigan,9986857,525,20
3/25/20,Minnesota,5639632,25,0
3/25/20,Mississippi,2976149,57,2
3/25/20,Missouri,6137428,75,1
3/25/20,Montana,1068778,20,0
3/25/20,Nebraska,1934408,5,0
3/25/20,Nevada,3080156,45,2
3/25/20,New Hampshire,1359711,7,0
3/25/20,New Jersey,8882190,442,0
3/25/20,New Mexico,2096829,13,1
3/25/20,New York,26161672,5160,157
3/25/20,North Carolina,10488084,95,1
3/25/20,North Dakota,762062,9,0
3/25/20,Ohio,11689100,137,3
3/25/20,Oklahoma,3956971,58,2
3/25/20,Oregon,4217737,56,2
3/25/20,Pennsylvania,12801989,314,7
3/25/20,Rhode Island,1059361,0,0
3/25/20,South Carolina,5148714,82,2
3/25/20,South Dakota,884659,11,0
3/25/20,Tennessee,6829174,96,1
3/25/20,Texas,28995881,274,3
3/25/20,Utah,3205958,41,0
3/25/20,Vermont,623989,28,0
3/25/20,Virginia,8535519,103,0
3/25/20,Washington,7614893,324,17
3/25/20,West Virginia,1792147,17,0
3/25/20,Wisconsin,5822434,140,2
3/25/20,Wyoming,578759,15,0
3/26/20,Alabama,4903185,136,0
3/26/20,Alaska,731545,15,0
3/26/20,Arizona,7278717,107,0
3/26/20,Arkansas,3017804,51,0
3/26/20,California,39512223,901,16
3/26/20,Colorado,5758736,259,-1
3/26/20,Connecticut,3565287,137,2
3/26/20,Delaware,973764,11,1
3/26/20,District of Columbia,705749,44,1
3/26/20,Florida,21477737,675,6
3/26/20,Georgia,10617423,258,0
3/26/20,Hawaii,1415872,17,0
3/26/20,Idaho,1787065,55,3
3/26/20,Illinois,12671821,7,7
3/26/20,Indiana,6732219,168,3
3/26/20,Iowa,3155070,33,0
3/26/20,Kansas,2913314,38,0
3/26/20,Kentucky,4467673,0,0
3/26/20,Louisiana,4648794,507,18
3/26/20,Maine,1344212,14,0
3/26/20,Maryland,6045680,158,0
3/26/20,Massachusetts,6892503,471,10
3/26/20,Michigan,9986857,564,20
3/26/20,Minnesota,5639632,58,1
3/26/20,Mississippi,2976149,108,3
3/26/20,Missouri,6137428,174,0
3/26/20,Montana,1068778,25,0
3/26/20,Nebraska,1934408,3,0
3/26/20,Nevada,3080156,108,0
3/26/20,New Hampshire,1359711,29,0
3/26/20,New Jersey,8882190,1926,0
3/26/20,New Mexico,2096829,0,0
3/26/20,New York,26161672,7036,235
3/26/20,North Carolina,10488084,148,2
3/26/20,North Dakota,762062,6,0
3/26/20,Ohio,11689100,164,4
3/26/20,Oklahoma,3956971,84,2
3/26/20,Oregon,4217737,50,1
3/26/20,Pennsylvania,12801989,535,3
3/26/20,Rhode Island,1059361,31,0
3/26/20,South Carolina,5148714,0,2
3/26/20,South Dakota,884659,5,0
3/26/20,Tennessee,6829174,133,0
3/26/20,Texas,28995881,334,6
3/26/20,Utah,3205958,52,0
3/26/20,Vermont,623989,27,0
3/26/20,Virginia,8535519,70,1
3/26/20,Washington,7614893,598,17
3/26/20,West Virginia,1792147,13,0
3/26/20,Wisconsin,5822434,107,3
3/26/20,Wyoming,578759,9,0
3/27/20,Alabama,4903185,70,3
3/27/20,Alaska,731545,2,0
3/27/20,Arizona,7278717,157,7
3/27/20,Arkansas,3017804,35,0
3/27/20,California,39512223,757,13
3/27/20,Colorado,5758736,274,11
3/27/20,Connecticut,3565287,279,6
3/27/20,Delaware,973764,33,0
3/27/20,District of Columbia,705749,40,0
3/27/20,Florida,21477737,543,6
3/27/20,Georgia,10617423,424,6
3/27/20,Hawaii,1415872,13,0
3/27/20,Idaho,1787065,59,0
3/27/20,Illinois,12671821,1154,8
3/27/20,Indiana,6732219,334,8
3/27/20,Iowa,3155070,56,2
3/27/20,Kansas,2913314,34,1
3/27/20,Kentucky,4467673,0,2
3/27/20,Louisiana,4648794,437,36
3/27/20,Maine,1344212,11,1
3/27/20,Maryland,6045680,192,0
3/27/20,Massachusetts,6892503,786,10
3/27/20,Michigan,9986857,815,36
3/27/20,Minnesota,5639632,52,0
3/27/20,Mississippi,2976149,94,2
3/27/20,Missouri,6137428,153,0
3/27/20,Montana,1068778,19,0
3/27/20,Nebraska,1934408,6,0
3/27/20,Nevada,3080156,104,4
3/27/20,New Hampshire,1359711,17,0
3/27/20,New Jersey,8882190,1443,8
3/27/20,New Mexico,2096829,23,0
3/27/20,New York,26161672,6999,273
3/27/20,North Carolina,10488084,149,1
3/27/20,North Dakota,762062,17,1
3/27/20,Ohio,11689100,269,4
3/27/20,Oklahoma,3956971,74,1
3/27/20,Oregon,4217737,100,1
3/27/20,Pennsylvania,12801989,550,4
3/27/20,Rhode Island,1059361,0,0
3/27/20,South Carolina,5148714,118,4
3/27/20,South Dakota,884659,12,0
3/27/20,Tennessee,6829174,137,0
3/27/20,Texas,28995881,374,5
3/27/20,Utah,3205958,70,0
3/27/20,Vermont,623989,28,0
3/27/20,Virginia,8535519,141,0
3/27/20,Washington,7614893,272,7
3/27/20,West Virginia,1792147,24,0
3/27/20,Wisconsin,5822434,137,4
3/27/20,Wyoming,578759,17,0
3/28/20,Alabama,4903185,107,0
3/28/20,Alaska,731545,27,1
3/28/20,Arizona,7278717,108,0
3/28/20,Arkansas,3017804,31,0
3/28/20,California,39512223,443,16
3/28/20,Colorado,5758736,297,13
3/28/20,Connecticut,3565287,233,6
3/28/20,Delaware,973764,51,4
3/28/20,District of Columbia,705749,33,1
3/28/20,Florida,21477737,863,11
3/28/20,Georgia,10617423,353,45
3/28/20,Hawaii,1415872,45,0
3/28/20,Idaho,1787065,29,1
3/28/20,Illinois,12671821,459,13
3/28/20,Indiana,6732219,254,6
3/28/20,Iowa,3155070,63,0
3/28/20,Kansas,2913314,60,0
3/28/20,Kentucky,4467673,87,2
3/28/20,Louisiana,4648794,578,18
3/28/20,Maine,1344212,43,0
3/28/20,Maryland,6045680,220,0
3/28/20,Massachusetts,6892503,960,9
3/28/20,Michigan,9986857,988,23
3/28/20,Minnesota,5639632,45,3
3/28/20,Mississippi,2976149,84,5
3/28/20,Missouri,6137428,104,4
3/28/20,Montana,1068778,20,1
3/28/20,Nebraska,1934408,16,2
3/28/20,Nevada,3080156,13,0
3/28/20,New Hampshire,1359711,33,1
3/28/20,New Jersey,8882190,1805,28
3/28/20,New Mexico,2096829,72,0
3/28/20,New York,26161672,7534,352
3/28/20,North Carolina,10488084,133,1
3/28/20,North Dakota,762062,26,0
3/28/20,Ohio,11689100,269,6
3/28/20,Oklahoma,3956971,55,7
3/28/20,Oregon,4217737,63,1
3/28/20,Pennsylvania,12801989,500,12
3/28/20,Rhode Island,1059361,0,0
3/28/20,South Carolina,5148714,118,2
3/28/20,South Dakota,884659,10,0
3/28/20,Tennessee,6829174,197,0
3/28/20,Texas,28995881,518,4
3/28/20,Utah,3205958,117,0
3/28/20,Vermont,623989,26,0
3/28/20,Virginia,8535519,133,3
3/28/20,Washington,7614893,620,31
3/28/20,West Virginia,1792147,20,0
3/28/20,Wisconsin,5822434,190,3
3/28/20,Wyoming,578759,12,0
3/29/20,Alabama,4903185,131,6
3/29/20,Alaska,731545,17,0
3/29/20,Arizona,7278717,146,0
3/29/20,Arkansas,3017804,18,0
3/29/20,California,39512223,753,13
3/29/20,Colorado,5758736,223,3
3/29/20,Connecticut,3565287,469,1
3/29/20,Delaware,973764,18,1
3/29/20,District of Columbia,705749,38,1
3/29/20,Florida,21477737,483,8
3/29/20,Georgia,10617423,253,11
3/29/20,Hawaii,1415872,0,0
3/29/20,Idaho,1787065,47,1
3/29/20,Illinois,12671821,1105,19
3/29/20,Indiana,6732219,280,1
3/29/20,Iowa,3155070,38,1
3/29/20,Kansas,2913314,64,3
3/29/20,Kentucky,4467673,139,0
3/29/20,Louisiana,4648794,226,15
3/29/20,Maine,1344212,40,2
3/29/20,Maryland,6045680,244,5
3/29/20,Massachusetts,6892503,594,4
3/29/20,Michigan,9986857,830,27
3/29/20,Minnesota,5639632,62,0
3/29/20,Mississippi,2976149,96,1
3/29/20,Missouri,6137428,62,3
3/29/20,Montana,1068778,25,0
3/29/20,Nebraska,1934408,8,0
3/29/20,Nevada,3080156,118,5
3/29/20,New Hampshire,1359711,27,0
3/29/20,New Jersey,8882190,1720,51
3/29/20,New Mexico,2096829,29,1
3/29/20,New York,26161672,7238,380
3/29/20,North Carolina,10488084,171,2
3/29/20,North Dakota,762062,4,0
3/29/20,Ohio,11689100,247,4
3/29/20,Oklahoma,3956971,52,1
3/29/20,Oregon,4217737,69,0
3/29/20,Pennsylvania,12801989,587,7
3/29/20,Rhode Island,1059361,105,0
3/29/20,South Carolina,5148714,114,1
3/29/20,South Dakota,884659,22,0
3/29/20,Tennessee,6829174,178,1
3/29/20,Texas,28995881,337,7
3/29/20,Utah,3205958,109,1
3/29/20,Vermont,623989,24,0
3/29/20,Virginia,8535519,150,2
3/29/20,Washington,7614893,310,10
3/29/20,West Virginia,1792147,17,0
3/29/20,Wisconsin,5822434,109,1
3/29/20,Wyoming,578759,4,0
3/30/20,Alabama,4903185,74,0
3/30/20,Alaska,731545,12,0
3/30/20,Arizona,7278717,238,0
3/30/20,Arkansas,3017804,29,4
3/30/20,California,39512223,1292,23
3/30/20,Colorado,5758736,345,4
3/30/20,Connecticut,3565287,402,2
3/30/20,Delaware,973764,32,0
3/30/20,District of Columbia,705749,59,4
3/30/20,Florida,21477737,1226,5
3/30/20,Georgia,10617423,255,8
3/30/20,Hawaii,1415872,22,0
3/30/20,Idaho,1787065,59,1
3/30/20,Illinois,12671821,455,7
3/30/20,Indiana,6732219,273,3
3/30/20,Iowa,3155070,88,2
3/30/20,Kansas,2913314,42,1
3/30/20,Kentucky,4467673,57,0
3/30/20,Louisiana,4648794,479,34
3/30/20,Maine,1344212,22,0
3/30/20,Maryland,6045680,174,5
3/30/20,Massachusetts,6892503,768,8
3/30/20,Michigan,9986857,1050,56
3/30/20,Minnesota,5639632,73,4
3/30/20,Mississippi,2976149,-1,0
3/30/20,Missouri,6137428,357,0
3/30/20,Montana,1068778,17,4
3/30/20,Nebraska,1934408,39,0
3/30/20,Nevada,3080156,229,0
3/30/20,New Hampshire,1359711,44,1
3/30/20,New Jersey,8882190,2423,2
3/30/20,New Mexico,2096829,0,0
3/30/20,New York,26161672,7015,415
3/30/20,North Carolina,10488084,122,-1
3/30/20,North Dakota,762062,11,0
3/30/20,Ohio,11689100,280,11
3/30/20,Oklahoma,3956971,52,0
3/30/20,Oregon,4217737,58,3
3/30/20,Pennsylvania,12801989,723,9
3/30/20,Rhode Island,1059361,0,0
3/30/20,South Carolina,5148714,151,2
3/30/20,South Dakota,884659,11,0
3/30/20,Tennessee,6829174,190,6
3/30/20,Texas,28995881,355,8
3/30/20,Utah,3205958,69,2
3/30/20,Vermont,623989,0,0
3/30/20,Virginia,8535519,130,0
3/30/20,Washington,7614893,309,7
3/30/20,West Virginia,1792147,32,1
3/30/20,Wisconsin,5822434,66,2
3/30/20,Wyoming,578759,8,0
3/31/20,Alabama,4903185,88,5
3/31/20,Alaska,731545,5,0
3/31/20,Arizona,7278717,132,1
3/31/20,Arkansas,3017804,65,0
3/31/20,California,39512223,1078,27
3/31/20,Colorado,5758736,370,18
3/31/20,Connecticut,3565287,656,31
3/31/20,Delaware,973764,55,1
3/31/20,District of Columbia,705749,94,0
3/31/20,Florida,21477737,1267,26
3/31/20,Georgia,10617423,1120,24
3/31/20,Hawaii,1415872,24,0
3/31/20,Idaho,1787065,175,2
3/31/20,Illinois,12671821,933,26
3/31/20,Indiana,6732219,372,14
3/31/20,Iowa,3155070,71,0
3/31/20,Kansas,2913314,62,1
3/31/20,Kentucky,4467673,188,0
3/31/20,Louisiana,4648794,1204,50
3/31/20,Maine,1344212,27,2
3/31/20,Maryland,6045680,247,4
3/31/20,Massachusetts,6892503,1024,33
3/31/20,Michigan,9986857,1130,79
3/31/20,Minnesota,5639632,53,0
3/31/20,Mississippi,2976149,179,6
3/31/20,Missouri,6137428,242,3
3/31/20,Montana,1068778,27,0
3/31/20,Nebraska,1934408,26,1
3/31/20,Nevada,3080156,132,11
3/31/20,New Hampshire,1359711,99,0
3/31/20,New Jersey,8882190,2221,-87
3/31/20,New Mexico,2096829,78,2
3/31/20,New York,26161672,9170,489
3/31/20,North Carolina,10488084,222,6
3/31/20,North Dakota,762062,13,2
3/31/20,Ohio,11689100,266,15
3/31/20,Oklahoma,3956971,85,7
3/31/20,Oregon,4217737,84,2
3/31/20,Pennsylvania,12801989,808,13
3/31/20,Rhode Island,1059361,67,0
3/31/20,South Carolina,5148714,158,4
3/31/20,South Dakota,884659,7,0
3/31/20,Tennessee,6829174,324,2
3/31/20,Texas,28995881,662,9
3/31/20,Utah,3205958,85,0
3/31/20,Vermont,623989,54,0
3/31/20,Virginia,8535519,229,0
